CUL	LONGITUDE	LATITUDE	NAME
6308	19.8843789	40.3897661	Zyra Postare Qesarat
6309	19.9723662	40.5168199	Zyra Postare Zhapokike
6310	20.5819228	40.8960102	Zyra Postare Kalivac
6311	19.8850711	40.879814	Zyra Postare Dragot
6401	20.3531679	40.2332541	Zyra Postare Permet
6402	20.1922837	40.3135075	Zyra Postare Kelcyre
6403	20.5435007	40.1183018	Zyra Postare Carcove
6404	20.418365	40.2080905	Zyra Postare Petran
6405	20.273695	40.2795649	Zyra Postare Piskove
6406	20.1268374	40.4150096	Zyra Postare Ballaban
6407	20.156391	40.3754812	Zyra Postare Suke
6408	20.4281963	40.3661283	Zyra Postare Frasher
6409	20.3026915	40.2718521	Zyra Postare Kosine
7001	19.36165006	42.2015792	Zyra Postare Qender
7002	20.7772019	40.6158913	Zyra Postare Korca 1
7003	20.7772019	40.6158913	Zyra Postare Korca 2
7004	20.7772019	40.6158913	Zyra Postare Korca 3
7005	20.698959	40.708234	Zyra Postare Qender Maliq
7006	21.03272542	40.6269048	Zyra Postare Qender Bilisht
7007	20.9276891	40.5077671	Zyra Postare Miras
7008	20.9829299	40.6466431	Zyra Postare Bitincke
7009	20.917836	40.6072706	Zyra Postare Hocisht
7010	20.9528464	40.5530536	Zyra Postare Fitore
7011	20.9391318	40.6943344	Zyra Postare Proger
7012	20.9976574	40.5944488	Zyra Postare Vishocice
7013	20.7567461	40.658565	Zyra Postare Bulgarec
7014	20.8375065	40.7283218	Zyra Postare Pojan
7015	20.8463803	40.6867558	Zyra Postare Plase
7016	20.7107241	40.7872422	Zyra Postare Pirg
7017	20.7424834	40.5610542	Zyra Postare Mollaj
7018	20.3923779	40.7060848	Zyra Postare Moglice
7019	20.7357324	40.6597703	Zyra Postare Lumalas
7020	20.901217	40.7878903	Zyra Postare Liqenas
7021	20.7122567	40.7046235	Zyra Postare Libonik
7022	20.5144469	40.6013629	Zyra Postare Lekas
7023	20.7920514	40.5832083	Zyra Postare Drenove
7024	20.20844493	40.33534785	Zyra Postare Dishnice
