CUL	LONGITUDE	LATITUDE	NAME	Unnamed: 4
012736	26.006680	44.490250	Bucuresti	
012737	26.006680	44.490250	Bucuresti	
012738	26.006680	44.490250	Bucuresti	
012741	26.031610	44.483410	Bucuresti	
012742	26.031610	44.483410	Bucuresti	
012743	26.031610	44.483410	Bucuresti	
012744	26.031610	44.483410	Bucuresti	
012745	26.031610	44.483410	Bucuresti	
012746	26.031610	44.483410	Bucuresti	
012747	26.031610	44.483410	Bucuresti	
012748	26.031610	44.483410	Bucuresti	
012751	26.031610	44.483410	Bucuresti	
012752	26.031610	44.483410	Bucuresti	
012753	26.031610	44.483410	Bucuresti	
012754	26.031610	44.483410	Bucuresti	
012755	26.031610	44.483410	Bucuresti	
012756	26.031610	44.483410	Bucuresti	
012757	26.031610	44.483410	Bucuresti	
012761	26.033090	44.485280	Bucuresti	
012762	26.033090	44.485280	Bucuresti	
012763	26.033090	44.485280	Bucuresti	
012764	26.033090	44.485280	Bucuresti	
012765	26.033090	44.485280	Bucuresti	
012766	26.033090	44.485280	Bucuresti	
012771	26.033090	44.485280	Bucuresti	
012772	26.033090	44.485280	Bucuresti	
012773	26.033090	44.485280	Bucuresti	
012774	26.033090	44.485280	Bucuresti	
012775	26.033090	44.485280	Bucuresti	
012776	26.033090	44.485280	Bucuresti	
012781	26.036680	44.485020	Bucuresti	
012782	26.036680	44.485020	Bucuresti	
012783	26.036680	44.485020	Bucuresti	
012784	26.036680	44.485020	Bucuresti	
012785	26.036680	44.485020	Bucuresti	
012786	26.036680	44.485020	Bucuresti	
012787	26.036680	44.485020	Bucuresti	
012788	26.033110	44.489240	Bucuresti	
012791	26.033640	44.484240	Bucuresti	
012792	26.033640	44.484240	Bucuresti	
012793	26.033640	44.484240	Bucuresti	
012794	26.033640	44.484240	Bucuresti	
012795	26.033640	44.484240	Bucuresti	
012796	26.033640	44.484240	Bucuresti	
012797	26.033640	44.484240	Bucuresti	
012798	26.033640	44.484240	Bucuresti	
012799	26.033640	44.484240	Bucuresti	
012801	26.031870	44.483310	Bucuresti	
012802	26.031870	44.483310	Bucuresti	
012803	26.031870	44.483310	Bucuresti	
012804	26.031870	44.483310	Bucuresti	
012805	26.031870	44.483310	Bucuresti	
012806	26.031870	44.483310	Bucuresti	
012807	26.031870	44.483310	Bucuresti	
012808	26.031870	44.483310	Bucuresti	
012811	26.035430	44.486700	Bucuresti	
012812	26.035430	44.486700	Bucuresti	
012813	26.035430	44.486700	Bucuresti	
012814	26.035430	44.486700	Bucuresti	
012815	26.035430	44.486700	Bucuresti	
012816	26.035430	44.486700	Bucuresti	
012817	26.035430	44.486700	Bucuresti	
012821	26.037180	44.484450	Bucuresti	
012822	26.037180	44.484450	Bucuresti	
012823	26.037180	44.484450	Bucuresti	
012824	26.037180	44.484450	Bucuresti	
012825	26.037180	44.484450	Bucuresti	
012826	26.037180	44.484450	Bucuresti	
012827	26.028920	44.486190	Bucuresti	
012828	26.028920	44.486190	Bucuresti	
012829	26.028920	44.486190	Bucuresti	
012831	26.028920	44.486190	Bucuresti	
012832	26.028920	44.486190	Bucuresti	
012833	26.028920	44.486190	Bucuresti	
012834	26.028920	44.486190	Bucuresti	
012835	26.028920	44.486190	Bucuresti	
012836	26.028920	44.486190	Bucuresti	
012837	26.028920	44.486190	Bucuresti	
012838	26.028920	44.486190	Bucuresti	
012841	26.033110	44.489240	Bucuresti	
012842	26.033110	44.489240	Bucuresti	
012843	26.033110	44.489240	Bucuresti	
012844	26.033110	44.489240	Bucuresti	
012845	26.033110	44.489240	Bucuresti	
012846	26.031310	44.485240	Bucuresti	
012847	26.031310	44.485240	Bucuresti	
012848	26.031310	44.485240	Bucuresti	
012849	26.031310	44.485240	Bucuresti	
012851	26.030530	44.485580	Bucuresti	
012852	26.030530	44.485580	Bucuresti	
012853	26.030530	44.485580	Bucuresti	
012854	26.030530	44.485580	Bucuresti	
012855	26.029710	44.485880	Bucuresti	
012856	26.029710	44.485880	Bucuresti	
012857	26.029710	44.485880	Bucuresti	
012858	26.029710	44.485880	Bucuresti	
012861	26.028920	44.486190	Bucuresti	
012862	26.028920	44.486190	Bucuresti	
012863	26.028920	44.486190	Bucuresti	
012864	26.028920	44.486190	Bucuresti	
012865	26.028140	44.486520	Bucuresti	
012866	26.028140	44.486520	Bucuresti	
012867	26.028140	44.486520	Bucuresti	
012868	26.028140	44.486520	Bucuresti	
012871	26.027350	44.486830	Bucuresti	
012872	26.027350	44.486830	Bucuresti	
012873	26.027350	44.486830	Bucuresti	
012874	26.027350	44.486830	Bucuresti	
012875	26.026740	44.487370	Bucuresti	
012876	26.026740	44.487370	Bucuresti	
012877	26.026740	44.487370	Bucuresti	
012878	26.026740	44.487370	Bucuresti	
012881	26.032720	44.490610	Bucuresti	
012882	26.032720	44.490610	Bucuresti	
012883	26.032720	44.490610	Bucuresti	
012884	26.032720	44.490610	Bucuresti	
012885	26.032720	44.490610	Bucuresti	
012886	26.032720	44.490610	Bucuresti	
012887	26.032720	44.490610	Bucuresti	
012888	26.032720	44.490610	Bucuresti	
012901	26.033110	44.489240	Bucuresti	
012902	26.033110	44.489240	Bucuresti	
012903	26.033110	44.489240	Bucuresti	
012904	26.033110	44.489240	Bucuresti	
012905	26.033110	44.489240	Bucuresti	
012906	26.033110	44.489240	Bucuresti	
012907	26.033110	44.489240	Bucuresti	
012911	26.034680	44.493840	Bucuresti	
012912	26.034680	44.493840	Bucuresti	
012913	26.034680	44.493840	Bucuresti	
012914	26.034680	44.493840	Bucuresti	
012915	26.034680	44.493840	Bucuresti	
012916	26.034680	44.493840	Bucuresti	
012921	26.034230	44.494420	Bucuresti	
012922	26.034230	44.494420	Bucuresti	
012923	26.034230	44.494420	Bucuresti	
012924	26.034230	44.494420	Bucuresti	
012925	26.034230	44.494420	Bucuresti	
012926	26.034230	44.494420	Bucuresti	
012931	26.035570	44.495700	Bucuresti	
012932	26.035570	44.495700	Bucuresti	
012933	26.035570	44.495700	Bucuresti	
012934	26.035570	44.495700	Bucuresti	
012935	26.035570	44.495700	Bucuresti	
012936	26.035570	44.495700	Bucuresti	
012941	26.031010	44.492400	Bucuresti	
012942	26.031010	44.492400	Bucuresti	
012943	26.031010	44.492400	Bucuresti	
012944	26.031010	44.492400	Bucuresti	
012947	26.141190	44.420540	Bucuresti	
012948	26.141190	44.420540	Bucuresti	
012949	26.141190	44.420540	Bucuresti	
012951	26.141190	44.420540	Bucuresti	
012952	26.141190	44.420540	Bucuresti	
012953	26.141190	44.420540	Bucuresti	
012954	26.141190	44.420540	Bucuresti	
012955	26.141190	44.420540	Bucuresti	
012956	26.141190	44.420540	Bucuresti	
012957	26.141190	44.420540	Bucuresti	
012961	26.022230	44.487020	Bucuresti	
012962	26.022230	44.487020	Bucuresti	
012963	26.021990	44.487630	Bucuresti	
012964	26.021990	44.487630	Bucuresti	
012965	26.021990	44.487630	Bucuresti	
012966	26.021990	44.487630	Bucuresti	
012971	26.021750	44.488240	Bucuresti	
012972	26.021750	44.488240	Bucuresti	
012973	26.021750	44.488240	Bucuresti	
012974	26.021750	44.488240	Bucuresti	
012975	26.021510	44.488840	Bucuresti	
012976	26.021510	44.488840	Bucuresti	
012977	26.021510	44.488840	Bucuresti	
012978	26.021510	44.488840	Bucuresti	
012981	26.021270	44.489440	Bucuresti	
012982	26.021270	44.489440	Bucuresti	
012983	26.021270	44.489440	Bucuresti	
012984	26.021270	44.489440	Bucuresti	
012985	26.021180	44.490070	Bucuresti	
012986	26.021180	44.490070	Bucuresti	
012987	26.021180	44.490070	Bucuresti	
012988	26.021180	44.490070	Bucuresti	
012991	26.019050	44.490560	Bucuresti	
012992	26.019050	44.490560	Bucuresti	
012993	26.023410	44.491180	Bucuresti	
012994	26.023410	44.491180	Bucuresti	
012995	26.023410	44.491180	Bucuresti	
012996	26.023410	44.491180	Bucuresti	
013011	26.023170	44.491770	Bucuresti	
013012	26.023170	44.491770	Bucuresti	
013013	26.023170	44.491770	Bucuresti	
013014	26.023170	44.491770	Bucuresti	
013015	26.022920	44.492390	Bucuresti	
013016	26.022920	44.492390	Bucuresti	
013017	26.022920	44.492390	Bucuresti	
013018	26.022920	44.492390	Bucuresti	
013021	26.023660	44.492810	Bucuresti	
013022	26.023660	44.492810	Bucuresti	
013023	26.023660	44.492810	Bucuresti	
013024	26.023660	44.492810	Bucuresti	
013025	26.023440	44.489260	Bucuresti	
013026	26.023440	44.489260	Bucuresti	
013027	26.023440	44.489260	Bucuresti	
013028	26.023440	44.489260	Bucuresti	
013031	26.026360	44.494070	Bucuresti	
013032	26.026360	44.494070	Bucuresti	
013033	26.026360	44.494070	Bucuresti	
013034	26.026360	44.494070	Bucuresti	
013035	26.026360	44.494070	Bucuresti	
013036	26.026360	44.494070	Bucuresti	
013037	26.021030	44.490040	Bucuresti	
013038	26.021030	44.490040	Bucuresti	
013039	26.021030	44.490040	Bucuresti	
013041	26.019490	44.488350	Bucuresti	
013042	26.019490	44.488350	Bucuresti	
013043	26.020470	44.494830	Bucuresti	
013044	26.020470	44.494830	Bucuresti	
013045	26.020470	44.494830	Bucuresti	
013046	26.020470	44.494830	Bucuresti	
013047	26.021280	44.494650	Bucuresti	
013048	26.021280	44.494650	Bucuresti	
013051	26.021520	44.494210	Bucuresti	
013052	26.021520	44.494210	Bucuresti	
013053	26.021510	44.493120	Bucuresti	
013054	26.021510	44.493120	Bucuresti	
013055	26.023300	44.494400	Bucuresti	
013056	26.023300	44.494400	Bucuresti	
013057	26.024380	44.494890	Bucuresti	
013058	26.024380	44.494890	Bucuresti	
013061	26.025060	44.494530	Bucuresti	
013062	26.025060	44.494530	Bucuresti	
013063	26.025740	44.494300	Bucuresti	
013064	26.025740	44.494300	Bucuresti	
013065	26.023810	44.495020	Bucuresti	
013066	26.023810	44.495020	Bucuresti	
013071	26.027640	44.494740	Bucuresti	
013072	26.027640	44.494740	Bucuresti	
013073	26.027640	44.494740	Bucuresti	
013074	26.027640	44.494740	Bucuresti	
013075	26.030030	44.496840	Bucuresti	
013076	26.030030	44.496840	Bucuresti	
013077	26.030030	44.496840	Bucuresti	
013078	26.030030	44.496840	Bucuresti	
013081	26.028650	44.494040	Bucuresti	
013082	26.028650	44.494040	Bucuresti	
013083	26.028650	44.494040	Bucuresti	
013084	26.028650	44.494040	Bucuresti	
013085	26.027640	44.494740	Bucuresti	
013086	26.027640	44.494740	Bucuresti	
013087	26.028460	44.493760	Bucuresti	
013091	26.033110	44.489240	Bucuresti	
013092	26.033110	44.489240	Bucuresti	
013093	26.025010	44.496510	Bucuresti	
013094	26.025010	44.496510	Bucuresti	
013095	26.024180	44.496780	Bucuresti	
013096	26.024180	44.496780	Bucuresti	
013101	26.023650	44.497270	Bucuresti	
013102	26.023650	44.497270	Bucuresti	
013103	26.023650	44.497270	Bucuresti	
013104	26.023650	44.497270	Bucuresti	
013105	26.023190	44.497770	Bucuresti	
013106	26.023190	44.497770	Bucuresti	
013107	26.023190	44.497770	Bucuresti	
013108	26.023190	44.497770	Bucuresti	
013111	26.024240	44.499790	Bucuresti	
013112	26.024240	44.499790	Bucuresti	
013113	26.024240	44.499790	Bucuresti	
013114	26.024240	44.499790	Bucuresti	
013115	26.024240	44.499790	Bucuresti	
013116	26.024240	44.499790	Bucuresti	
013117	26.023480	44.500010	Bucuresti	
013118	26.023830	44.497450	Bucuresti	
013119	26.023830	44.497450	Bucuresti	
013121	26.025620	44.498150	Bucuresti	
013122	26.025620	44.498150	Bucuresti	
013123	26.025620	44.498150	Bucuresti	
013124	26.025620	44.498150	Bucuresti	
013125	26.026150	44.498520	Bucuresti	
013126	26.026150	44.498520	Bucuresti	
013127	26.026150	44.498520	Bucuresti	
013128	26.026150	44.498520	Bucuresti	
013131	26.033110	44.489240	Bucuresti	
013132	26.033110	44.489240	Bucuresti	
013133	26.033110	44.489240	Bucuresti	
013134	26.033110	44.489240	Bucuresti	
013135	26.026920	44.499660	Bucuresti	
013136	26.026920	44.499660	Bucuresti	
013137	26.026920	44.499660	Bucuresti	
013138	26.026920	44.499660	Bucuresti	
013141	26.027200	44.498190	Bucuresti	
013142	26.027200	44.498190	Bucuresti	
013143	26.029530	44.499630	Bucuresti	
013144	26.028790	44.499510	Bucuresti	
013145	26.029820	44.501660	Bucuresti	
013146	26.029820	44.501660	Bucuresti	
013147	26.033110	44.489240	Bucuresti	
013151	26.048760	44.482310	Bucuresti	
013152	26.048760	44.482310	Bucuresti	
013153	26.048760	44.482310	Bucuresti	
013154	26.048760	44.482310	Bucuresti	
013155	26.048760	44.482310	Bucuresti	
013156	26.048760	44.482310	Bucuresti	
013157	26.048760	44.482310	Bucuresti	
013158	26.048760	44.482310	Bucuresti	
013161	26.051420	44.481110	Bucuresti	
013162	26.051420	44.481110	Bucuresti	
013163	26.033110	44.489240	Bucuresti	
013164	26.033110	44.489240	Bucuresti	
013165	26.046900	44.481810	Bucuresti	
013166	26.046900	44.481810	Bucuresti	
013167	26.046900	44.481810	Bucuresti	
013168	26.046900	44.481810	Bucuresti	
013169	26.046900	44.481810	Bucuresti	
013171	26.048760	44.482310	Bucuresti	
013172	26.048760	44.482310	Bucuresti	
013173	26.048760	44.482310	Bucuresti	
013174	26.048760	44.482310	Bucuresti	
013175	26.048760	44.482310	Bucuresti	
013176	26.048760	44.482310	Bucuresti	
013177	26.055730	44.486110	Bucuresti	
013178	26.055730	44.486110	Bucuresti	
013181	26.033110	44.489240	Bucuresti	
013182	26.033110	44.489240	Bucuresti	
013183	26.033110	44.489240	Bucuresti	
013184	26.033110	44.489240	Bucuresti	
013185	26.033110	44.489240	Bucuresti	
013186	26.033110	44.489240	Bucuresti	
013187	26.063170	44.483230	Bucuresti	
013188	26.063170	44.483230	Bucuresti	
013189	26.063170	44.483230	Bucuresti	
013191	26.063170	44.483230	Bucuresti	
013192	26.063170	44.483230	Bucuresti	
013193	26.063170	44.483230	Bucuresti	
013194	26.063170	44.483230	Bucuresti	
013195	26.063170	44.483230	Bucuresti	
013196	26.063170	44.483230	Bucuresti	
013197	26.063170	44.483230	Bucuresti	
013198	26.033110	44.489240	Bucuresti	
013199	26.033110	44.489240	Bucuresti	
013201	26.055810	44.484140	Bucuresti	
013202	26.055810	44.484140	Bucuresti	
013203	26.033110	44.489240	Bucuresti	
013204	26.033110	44.489240	Bucuresti	
013205	26.033110	44.489240	Bucuresti	
013206	26.033110	44.489240	Bucuresti	
013207	26.033110	44.489240	Bucuresti	
013208	26.033110	44.489240	Bucuresti	
013209	26.033110	44.489240	Bucuresti	
013211	26.046440	44.484070	Bucuresti	
013212	26.046440	44.484070	Bucuresti	
013213	26.046440	44.484070	Bucuresti	
013214	26.046440	44.484070	Bucuresti	
013215	26.046440	44.484070	Bucuresti	
013216	26.046440	44.484070	Bucuresti	
013217	26.046440	44.484070	Bucuresti	
013218	26.046440	44.484070	Bucuresti	
013219	26.046440	44.484070	Bucuresti	
013221	26.046440	44.484070	Bucuresti	
013222	26.043570	44.484420	Bucuresti	
013223	26.043840	44.485620	Bucuresti	
013224	26.043840	44.485620	Bucuresti	
013225	26.043840	44.485620	Bucuresti	
013226	26.043840	44.485620	Bucuresti	
013227	26.042920	44.486180	Bucuresti	
013228	26.046620	44.486370	Bucuresti	
013229	26.046620	44.486370	Bucuresti	
013231	26.045560	44.484800	Bucuresti	
013232	26.045560	44.484800	Bucuresti	
013233	26.046400	44.484920	Bucuresti	
013234	26.046400	44.484920	Bucuresti	
013235	26.047150	44.485490	Bucuresti	
013236	26.047150	44.485490	Bucuresti	
013237	26.047980	44.486250	Bucuresti	
013238	26.047980	44.486250	Bucuresti	
013241	26.049190	44.486170	Bucuresti	
013242	26.049190	44.486170	Bucuresti	
013243	26.059750	44.461320	Bucuresti	
013244	26.059750	44.461320	Bucuresti	
013245	26.050220	44.486370	Bucuresti	
013246	26.050220	44.486370	Bucuresti	
013247	26.051010	44.487490	Bucuresti	
013248	26.051010	44.487490	Bucuresti	
013249	26.051200	44.486480	Bucuresti	
013251	26.051200	44.486480	Bucuresti	
013252	26.051200	44.486480	Bucuresti	
013253	26.051200	44.486480	Bucuresti	
013254	26.051200	44.486480	Bucuresti	
013255	26.051200	44.486480	Bucuresti	
013256	26.051200	44.486480	Bucuresti	
013257	26.051200	44.486480	Bucuresti	
013258	26.051200	44.486480	Bucuresti	
013259	26.051200	44.486480	Bucuresti	
013261	26.051480	44.485780	Bucuresti	
013262	26.051480	44.485780	Bucuresti	
013263	26.053200	44.485940	Bucuresti	
013264	26.053200	44.485940	Bucuresti	
013265	26.033110	44.489240	Bucuresti	
013266	26.033110	44.489240	Bucuresti	
013267	26.054900	44.485910	Bucuresti	
013268	26.054900	44.485910	Bucuresti	
013271	26.056610	44.485860	Bucuresti	
013272	26.056610	44.485860	Bucuresti	
013273	26.057510	44.486090	Bucuresti	
013274	26.057510	44.486090	Bucuresti	
013275	26.055700	44.486930	Bucuresti	
013276	26.055700	44.486930	Bucuresti	
013277	26.053700	44.488290	Bucuresti	
013278	26.053700	44.488290	Bucuresti	
013279	26.033110	44.489240	Bucuresti	
013281	26.033110	44.489240	Bucuresti	
013282	26.033110	44.489240	Bucuresti	
013283	26.033110	44.489240	Bucuresti	
013284	26.033110	44.489240	Bucuresti	
013285	26.033110	44.489240	Bucuresti	
013286	26.033110	44.489240	Bucuresti	
013287	26.033110	44.489240	Bucuresti	
013288	26.033110	44.489240	Bucuresti	
013291	26.043670	44.486910	Bucuresti	
013292	26.043670	44.486910	Bucuresti	
013293	26.033110	44.489240	Bucuresti	
013294	26.044200	44.486660	Bucuresti	
013295	26.044200	44.486660	Bucuresti	
013296	26.043080	44.487100	Bucuresti	
013297	26.043080	44.487100	Bucuresti	
013298	26.049800	44.488290	Bucuresti	
013299	26.049800	44.488290	Bucuresti	
013301	26.033110	44.489240	Bucuresti	
013302	26.033110	44.489240	Bucuresti	
013303	26.044930	44.489050	Bucuresti	
013304	26.009060	44.440510	Bucuresti	
013305	26.009060	44.440510	Bucuresti	
013306	26.009060	44.440510	Bucuresti	
013307	26.009060	44.440510	Bucuresti	
013308	26.033110	44.489240	Bucuresti	
013309	26.050260	44.490660	Bucuresti	
013311	26.048910	44.488580	Bucuresti	
013312	26.048910	44.488580	Bucuresti	
013313	26.048910	44.488580	Bucuresti	
013314	26.048910	44.488580	Bucuresti	
013315	26.049130	44.489160	Bucuresti	
013316	26.049130	44.489160	Bucuresti	
013317	26.033110	44.489240	Bucuresti	
013318	26.033110	44.489240	Bucuresti	
013319	26.051790	44.488550	Bucuresti	
013321	26.051790	44.488550	Bucuresti	
013322	26.051790	44.488550	Bucuresti	
013323	26.051790	44.488550	Bucuresti	
013324	26.051790	44.488550	Bucuresti	
013325	26.051790	44.488550	Bucuresti	
013326	26.056400	44.490800	Bucuresti	
013327	26.056400	44.490800	Bucuresti	
013328	26.056400	44.490800	Bucuresti	
013329	26.056400	44.490800	Bucuresti	
013331	26.064180	44.491670	Bucuresti	
013332	26.064180	44.491670	Bucuresti	
013333	26.064180	44.491670	Bucuresti	
013334	26.064180	44.491670	Bucuresti	
013335	26.064180	44.491670	Bucuresti	
013336	26.064180	44.491670	Bucuresti	
013337	26.064180	44.491670	Bucuresti	
013338	26.064180	44.491670	Bucuresti	
013339	26.064180	44.491670	Bucuresti	
013341	26.061860	44.487230	Bucuresti	
013342	26.061860	44.487230	Bucuresti	
013343	26.042790	44.488760	Bucuresti	
013344	26.042790	44.488760	Bucuresti	
013345	26.042790	44.488760	Bucuresti	
013346	26.042790	44.488760	Bucuresti	
013347	26.042790	44.488760	Bucuresti	
013348	26.042790	44.488760	Bucuresti	
013349	26.044050	44.489920	Bucuresti	
013351	26.044550	44.490500	Bucuresti	
013352	26.044550	44.490500	Bucuresti	
013353	26.045730	44.489850	Bucuresti	
013354	26.045730	44.489850	Bucuresti	
013355	26.045920	44.491890	Bucuresti	
013356	26.045920	44.491890	Bucuresti	
013361	26.049790	44.492620	Bucuresti	
013362	26.049790	44.492620	Bucuresti	
013363	26.049790	44.492620	Bucuresti	
013364	26.049790	44.492620	Bucuresti	
013365	26.049790	44.492620	Bucuresti	
013366	26.049790	44.492620	Bucuresti	
013367	26.048990	44.492200	Bucuresti	
013368	26.048990	44.492200	Bucuresti	
013371	26.052740	44.489650	Bucuresti	
013372	26.052740	44.489650	Bucuresti	
013373	26.053520	44.491070	Bucuresti	
013374	26.053520	44.491070	Bucuresti	
013375	26.053920	44.491680	Bucuresti	
013376	26.053920	44.491680	Bucuresti	
013377	26.051480	44.494270	Bucuresti	
013378	26.049880	44.493300	Bucuresti	
013381	26.033110	44.489240	Bucuresti	
013382	26.033110	44.489240	Bucuresti	
013391	26.040470	44.489480	Bucuresti	
013392	26.040470	44.489480	Bucuresti	
013393	26.033110	44.489240	Bucuresti	
013394	26.033110	44.489240	Bucuresti	
013395	26.033110	44.489240	Bucuresti	
013396	26.033110	44.489240	Bucuresti	
013401	26.041310	44.491300	Bucuresti	
013402	26.041310	44.491300	Bucuresti	
013403	26.041310	44.491300	Bucuresti	
013404	26.041310	44.491300	Bucuresti	
013405	26.040880	44.491900	Bucuresti	
013406	26.040880	44.491900	Bucuresti	
013407	26.040880	44.491900	Bucuresti	
013408	26.040880	44.491900	Bucuresti	
013411	26.039370	44.492010	Bucuresti	
013412	26.039370	44.492010	Bucuresti	
013413	26.039370	44.492010	Bucuresti	
013414	26.039370	44.492010	Bucuresti	
013415	26.038800	44.492540	Bucuresti	
013416	26.038800	44.492540	Bucuresti	
013417	26.038800	44.492540	Bucuresti	
013418	26.038800	44.492540	Bucuresti	
013421	26.039570	44.493590	Bucuresti	
013422	26.039570	44.493590	Bucuresti	
013423	26.039570	44.493590	Bucuresti	
013424	26.039570	44.493590	Bucuresti	
013431	26.037340	44.490450	Bucuresti	
013432	26.037340	44.490450	Bucuresti	
013433	26.037340	44.490450	Bucuresti	
013434	26.037340	44.490450	Bucuresti	
013435	26.037340	44.490450	Bucuresti	
013436	26.037340	44.490450	Bucuresti	
013437	26.037340	44.490450	Bucuresti	
013438	26.038670	44.491740	Bucuresti	
013439	26.038670	44.491740	Bucuresti	
013441	26.038670	44.491740	Bucuresti	
013442	26.038670	44.491740	Bucuresti	
013443	26.038670	44.491740	Bucuresti	
013444	26.038670	44.491740	Bucuresti	
013445	26.038670	44.491740	Bucuresti	
013446	26.038670	44.491740	Bucuresti	
013447	26.038670	44.491740	Bucuresti	
013448	26.038670	44.491740	Bucuresti	
013451	26.040010	44.493010	Bucuresti	
013452	26.040010	44.493010	Bucuresti	
013453	26.040010	44.493010	Bucuresti	
013454	26.040010	44.493010	Bucuresti	
013455	26.040010	44.493010	Bucuresti	
013456	26.040010	44.493010	Bucuresti	
013461	26.040470	44.495410	Bucuresti	
013462	26.040470	44.495410	Bucuresti	
013463	26.040470	44.495410	Bucuresti	
013464	26.040470	44.495410	Bucuresti	
013465	26.040470	44.495410	Bucuresti	
013466	26.040470	44.495410	Bucuresti	
013471	26.041820	44.496680	Bucuresti	
013472	26.041820	44.496680	Bucuresti	
013473	26.041820	44.496680	Bucuresti	
013474	26.041820	44.496680	Bucuresti	
013481	26.036080	44.496630	Bucuresti	
013482	26.036080	44.496630	Bucuresti	
013483	26.036080	44.496630	Bucuresti	
013484	26.036080	44.496630	Bucuresti	
013485	26.036080	44.496630	Bucuresti	
013486	26.036080	44.496630	Bucuresti	
013491	26.040040	44.498950	Bucuresti	
013492	26.040040	44.498950	Bucuresti	
013493	26.039610	44.499520	Bucuresti	
013494	26.039610	44.499520	Bucuresti	
013495	26.039160	44.500090	Bucuresti	
013496	26.039160	44.500090	Bucuresti	
013501	26.005140	44.524000	Bucuresti	
013502	26.005140	44.524000	Bucuresti	
013503	26.005140	44.524000	Bucuresti	
013504	26.005140	44.524000	Bucuresti	
013505	26.005140	44.524000	Bucuresti	
013511	26.026900	44.509730	Bucuresti	
013512	26.026900	44.509730	Bucuresti	
013513	26.033110	44.489240	Bucuresti	
013514	26.033110	44.489240	Bucuresti	
013515	26.023370	44.508750	Bucuresti	
013516	26.023370	44.508750	Bucuresti	
013517	26.022730	44.509370	Bucuresti	
013518	26.022730	44.509370	Bucuresti	
013519	26.023090	44.510380	Bucuresti	
013521	26.022360	44.511220	Bucuresti	
013522	26.022360	44.511220	Bucuresti	
013523	26.021950	44.513470	Bucuresti	
013524	26.021950	44.513470	Bucuresti	
013525	26.021370	44.514000	Bucuresti	
013526	26.021370	44.514000	Bucuresti	
013527	26.022370	44.516610	Bucuresti	
013528	26.022370	44.516610	Bucuresti	
013531	26.016970	44.514280	Bucuresti	
013532	26.016970	44.514280	Bucuresti	
013533	26.023900	44.515460	Bucuresti	
013534	26.023900	44.515460	Bucuresti	
013535	26.023170	44.516240	Bucuresti	
013541	26.018120	44.507820	Bucuresti	
013542	26.017670	44.508420	Bucuresti	
013543	26.017670	44.508420	Bucuresti	
013544	26.015180	44.508510	Bucuresti	
013545	26.015180	44.508510	Bucuresti	
013546	26.015180	44.508510	Bucuresti	
013547	26.015180	44.508510	Bucuresti	
013551	26.014520	44.510140	Bucuresti	
013552	26.014520	44.510140	Bucuresti	
013553	26.014520	44.510140	Bucuresti	
013554	26.014520	44.510140	Bucuresti	
013555	26.015220	44.510550	Bucuresti	
013556	26.015220	44.510550	Bucuresti	
013557	26.015220	44.510550	Bucuresti	
013558	26.015220	44.510550	Bucuresti	
013561	26.015930	44.510930	Bucuresti	
013562	26.015930	44.510930	Bucuresti	
013563	26.015930	44.510930	Bucuresti	
013564	26.015930	44.510930	Bucuresti	
013565	26.016570	44.511300	Bucuresti	
013566	26.016570	44.511300	Bucuresti	
013567	26.016570	44.511300	Bucuresti	
013568	26.016570	44.511300	Bucuresti	
013571	26.017310	44.511700	Bucuresti	
013572	26.017310	44.511700	Bucuresti	
013573	26.017310	44.511700	Bucuresti	
013574	26.017310	44.511700	Bucuresti	
013575	26.017870	44.512090	Bucuresti	
013576	26.017870	44.512090	Bucuresti	
013577	26.017870	44.512090	Bucuresti	
013578	26.017870	44.512090	Bucuresti	
013581	26.015940	44.510920	Bucuresti	
013582	26.015940	44.510920	Bucuresti	
013583	26.014120	44.513460	Bucuresti	
013584	26.014120	44.513460	Bucuresti	
013585	26.013890	44.514110	Bucuresti	
013586	26.013890	44.514110	Bucuresti	
013591	26.033110	44.489240	Bucuresti	
013592	26.033110	44.489240	Bucuresti	
013593	26.033110	44.489240	Bucuresti	
013594	26.007470	44.502900	Bucuresti	
013595	26.049210	44.494400	Bucuresti	
013596	26.049210	44.494400	Bucuresti	
013601	26.041070	44.526590	Bucuresti	
013602	26.041070	44.526590	Bucuresti	
013603	26.041070	44.526590	Bucuresti	
013604	26.041070	44.526590	Bucuresti	
013605	26.041070	44.526590	Bucuresti	
013606	26.041070	44.526590	Bucuresti	
013609	26.049210	44.494400	Bucuresti	
013611	26.041070	44.526590	Bucuresti	
013612	26.041070	44.526590	Bucuresti	
013613	26.041070	44.526590	Bucuresti	
013621	26.069170	44.492080	Bucuresti	
013622	26.064210	44.491650	Bucuresti	
013623	26.069170	44.492080	Bucuresti	
013624	26.049210	44.494400	Bucuresti	
013625	26.049210	44.494400	Bucuresti	
013626	26.049210	44.494400	Bucuresti	
013631	26.049210	44.494400	Bucuresti	
013632	26.049210	44.494400	Bucuresti	
013633	26.049210	44.494400	Bucuresti	
013634	26.049210	44.494400	Bucuresti	
013635	26.049210	44.494400	Bucuresti	
013636	26.049210	44.494400	Bucuresti	
013637	26.049210	44.494400	Bucuresti	
013641	26.049210	44.494400	Bucuresti	
013642	26.049210	44.494400	Bucuresti	
013643	26.049210	44.494400	Bucuresti	
013644	26.049210	44.494400	Bucuresti	
013645	26.049210	44.494400	Bucuresti	
013646	26.049210	44.494400	Bucuresti	
013647	26.049210	44.494400	Bucuresti	
