CUL	LONGITUDE	LATITUDE	NAME
67100	13.434616	42.303557	San Benedetto
67100	13.496517	42.327330	San Gregorio
67100	13.241185	42.403355	Santi
67100	13.314543	42.397028	San Vittorino
67100	13.302814	42.352498	Sassa
67100	13.457367	42.365981	Tempera
67050	13.682134	41.930044	Lecce nei Marsi
67056	13.474537	41.958148	Luco dei Marsi
67045	13.391801	42.259343	Casamaina
67045	13.338907	42.292056	Lucoli
67045	13.330649	42.307594	Ville di Lucoli
67062	13.364870	42.092500	Magliano de' Marsi
67062	13.270390	42.123797	Marano dei Marsi
67062	13.338878	42.118091	Rosciolo dei Marsi
67050	13.408984	42.079893	Albe
67050	13.389235	42.110926	Corona
67050	13.443372	42.112186	Forme
67050	13.389400	42.111841	Massa d'Albe
67020	13.736426	42.150000	Molina Aterno
67015	13.266652	42.556044	Aringo
67015	13.186799	42.498409	Cesaproba
67015	13.222667	42.494389	Marana
67015	13.245048	42.524138	Montereale
67015	13.275786	42.506509	San giovanni paganica
67015	13.195250	42.531144	Ville di Fano
67050	13.434090	41.861469	Grancia
67050	13.457049	41.864866	Morino
67050	13.469222	41.836407	Rendinara
67020	13.705706	42.245680	Civitaretenga
67020	13.727806	42.237655	Navelli
67040	13.476254	42.287096	Ocre
67040	13.478192	42.273961	San Martino d'Ocre
67025	13.759704	42.326889	Ofena
67030	13.829742	41.780971	Opi
67063	13.469873	41.886244	Civita
67063	13.040570	42.049969	Oricola
67050	13.716270	42.029032	Carrito
67050	13.729173	41.997819	Ortona dei Marsi
67050	13.646722	41.956111	Ortucchio
67046	13.517037	42.138148	Ovindoli
67046	13.515250	42.121451	San Potito
67046	13.510102	42.099041	Santo iona
67030	13.992395	42.051807	Pacentro
67064	13.100624	42.059130	Pereto
67032	13.789580	41.808249	Pescasseroli
67057	13.659567	42.026294	Pescina
67057	13.645641	41.989936	Venere
67033	14.064273	41.888592	Pescocostanzo
67034	13.959704	41.975648	Pettorano sul Gizio
