CUL	LONGITUDE	LATITUDE	NAME
70230	17.4509043	44.0558542	Bugojno
72260	17.879696	44.096806	Busovača
70204	17.3266609	44.3668247	Divičani
72278	17.6935631	44.2182018	Dolac na Lašvi
70220	17.3984734	44.1446382	Donji Vakuf
70237	17.4519238	44.1016878	Drvetine
71270	17.8997641	43.9631837	Fojnica
71275	17.9463765	43.9137052	Gojevići
70240	17.58496717	43.9383838	Gornji Vakuf
70233	18.3073775	44.699376	Gračanica
72277	17.7267542	44.2430798	Guča Gora
72281	17.7588277	44.238116	Han Bila
70000	17.2705155	44.3395173	Jajce
70206	18.8019203	44.4917071	Jezero
72264	17.9391736	44.0659569	Kačuni
72265	17.8854052	44.1269784	Kaonik
70235	17.4303067	44.0678498	Karadže
72284	18.7087759	44.511002	Karaula
71260	18.0486381	43.8683908	Kreševo
72253	17.8005887	44.1408485	Kruščica
72282	17.9309982	44.0499969	Mehurići
72276	17.7349365	44.1961743	Nova Bila
72290	17.6576521	44.1707502	Novi Travnik
70225	17.4186313	44.1950194	Oborci
72293	17.6419727	44.0972184	Opara
70243	17.5279663	43.9751896	Pajić Polje
72252	17.8388056	44.1725193	Počulica
70223	17.3727432	44.0984545	Prusac
72251	17.7879327	44.1580696	Stari Vitez
70224	17.3118018	44.2310277	Torlakovac
72270	17.6661738	44.2259454	Travnik
72273	17.6661738	44.2259454	Travnik
72274	17.6661738	44.2259454	Travnik
72283	18.4029707	43.7629262	Turbe
70240	17.58496717	43.9383838	Gornji Vakuf
70234	17.4244729	44.0343434	Vesela
70202	17.2814065	44.2702532	Vinac
72250	17.791462	44.150409	Vitez
70246	19.3299175	43.6448359	Voljevac
70247	17.5211323	43.9092259	Voljice
75290	18.5252473	44.4056526	Banovići
75322	18.2337362	44.6843806	Boljanić
75325	18.361797	44.627319	Bosansko Petrovo Selo
75203	18.6061045	44.5264236	Bukinje
75246	18.8200011	44.722508	Čelić
75328	18.3909574	44.7539882	Doborovci
75206	18.6826224	44.5925889	Dokanj
76257	18.4044521	44.8025887	Donja Međiđa
75358	17.4141669	43.9607852	Duboki Potok
75308	18.320553	44.2395477	Duboštica
75274	18.6790533	44.4827446	Dubrave Donje
75273	18.72714918	44.45848835	Dubrave Gornje
75309	18.4415679	44.6084688	Gnojnica
75208	18.761327	44.5576955	Gornja Tuzla
75271	18.6096462	44.4384167	Gornje Živinice
75320	18.3073775	44.699376	Gračanica
75276	18.5024108	43.1804385	Gračanica Selo
